current_training_input_set
0.13
0.745
0.233
0.684
0.745
0.13
0.233
0.661
0.814
0.231
0.19
0.661
0.19
0.814
0.231
0.814
0.661
0.231
0.19
0.13
0.233
0.745
0.684
0.13
0.684
0.745
0.233
0.13
0.233
0.745
0.684
0.179
0.41
0.659
0.137
0.659
0.23
0.72
0.11
0.442
0.209
0.672
0.134
0.213
0.279
0.762
0.716
0.209
0.442
0.134
0.672
0.209
0.672
0.442
0.134
0.72
0.23
0.11
0.659
0.659
0.23
0.72
0.11
0.659
0.11
0.72
0.23
0.23
0.11
0.659
0.72
0.716
0.213
0.279
0.762
0.716
0.279
0.213
0.762
0.716
0.762
0.279
0.213
0.11
0.659
0.23
0.72
0.23
0.659
0.11
0.72
0.23
0.659
0.72
0.11
0.672
0.134
0.442
0.209
0.653
0.214
0.145
0.754
0.654
0.201
0.549
0.164
0.252
0.72
0.838
0.211
0.164
0.549
0.201
0.654
0.654
0.164
0.549
0.201
0.754
0.214
0.145
0.653
0.754
0.214
0.145
0.653
0.145
0.754
0.214
0.653
0.145
0.754
0.653
0.214
0.211
0.838
0.72
0.252
0.838
0.211
0.252
0.72
0.838
0.72
0.211
0.252
0.145
0.754
0.214
0.653
0.214
0.145
0.754
0.653
0.214
0.754
0.145
0.653
0.164
0.201
0.549
0.654
0.124
0.717
0.645
0.25
0.629
0.553
0.194
0.108
0.259
0.816
0.748
0.154
0.553
0.108
0.629
0.194
0.629
0.108
0.194
0.553
0.645
0.717
0.25
0.124
0.25
0.124
0.645
0.717
0.717
0.25
0.645
0.124
0.25
0.717
0.124
0.645
0.816
0.748
0.259
0.154
0.154
0.816
0.259
0.748
0.259
0.816
0.748
0.154
0.645
0.25
0.124
0.717
0.645
0.717
0.124
0.25
0.645
0.25
0.124
0.717
0.108
0.629
0.553
0.194
0.25
0.645
0.124
0.717
0.553
0.629
0.108
0.194
0.748
0.154
0.816
0.259
0.108
0.629
0.194
0.553
0.108
0.194
0.629
0.553
0.717
0.25
0.645
0.124
0.124
0.645
0.25
0.717
0.25
0.124
0.717
