current_training_input_set
0.501
0.54
0.115
0.501
0.54
0.119
0.115
0.115
0.54
0.501
0.119
0.086
0.162
0.437
0.324
0.162
0.324
0.437
0.086
0.324
0.437
0.086
0.162
0.115
0.501
0.54
0.119
0.115
0.501
0.54
0.119
0.54
0.501
0.115
0.119
0.175
0.457
0.532
0.3
0.569
0.221
0.187
0.469
0.234
0.546
0.252
0.619
0.505
0.137
0.456
0.076
0.252
0.234
0.619
0.546
0.619
0.234
0.546
0.252
0.187
0.221
0.469
0.569
0.469
0.221
0.569
0.187
0.221
0.569
0.469
0.187
0.469
0.221
0.569
0.187
0.137
0.456
0.505
0.076
0.137
0.456
0.076
0.505
0.137
0.456
0.076
0.505
0.569
0.187
0.221
0.469
0.569
0.187
0.221
0.469
0.569
0.187
0.221
0.469
0.252
0.619
0.546
0.234
0.429
0.224
0.57
0.202
0.44
0.23
0.349
0.582
0.232
0.54
0.119
0.667
0.23
0.582
0.44
0.349
0.582
0.349
0.23
0.44
0.57
0.429
0.224
0.202
0.224
0.429
0.202
0.57
0.224
0.57
0.202
0.429
0.57
0.202
0.224
0.429
0.119
0.667
0.232
0.54
0.119
0.232
0.54
0.667
0.54
0.119
0.667
0.232
0.429
0.57
0.202
0.224
0.224
0.429
0.57
0.202
0.429
0.224
0.202
0.57
0.349
0.44
0.23
0.582
0.501
0.54
0.115
0.119
0.175
0.3
0.457
0.532
0.162
0.086
0.437
0.324
0.175
0.3
0.532
0.457
0.175
0.532
0.3
0.457
0.119
0.115
0.54
0.501
0.119
0.501
0.54
0.115
0.501
0.119
0.115
0.54
0.54
0.119
0.501
0.115
0.162
0.086
0.324
0.437
0.086
0.162
0.324
0.437
0.437
0.324
0.086
0.162
0.115
0.119
0.54
0.501
0.115
0.119
0.501
0.54
0.54
0.115
0.501
0.119
0.3
0.457
0.175
0.532
0.221
0.569
0.187
0.469
0.546
0.234
0.252
0.619
0.137
0.076
0.505
0.456
0.619
0.252
0.234
0.546
0.546
