current_training_input_set
0.666
0.703
0.359
0.249
0.697
0.343
0.84
0.697
0.84
0.249
0.343
0.84
0.697
0.249
0.343
0.703
0.267
0.666
0.359
0.703
0.359
0.267
0.666
0.703
0.359
0.666
0.267
0.555
0.692
0.237
0.312
0.653
0.762
0.29
0.202
0.632
0.655
0.309
0.153
0.631
0.285
0.222
0.825
0.153
0.632
0.655
0.309
0.309
0.655
0.153
0.632
0.202
0.29
0.762
0.653
0.653
0.202
0.29
0.762
0.202
0.29
0.762
0.653
0.762
0.653
0.29
0.202
0.285
0.631
0.222
0.825
0.285
0.825
0.631
0.222
0.631
0.222
0.285
0.825
0.762
0.202
0.29
0.653
0.202
0.29
0.762
0.653
0.653
0.762
0.29
0.202
0.309
0.655
0.632
0.153
0.291
0.225
0.547
0.664
0.582
0.664
0.191
0.323
0.779
0.649
0.381
0.238
0.191
0.582
0.323
0.664
0.323
0.582
0.191
0.664
0.664
0.225
0.547
0.291
0.225
0.664
0.547
0.291
0.291
0.547
0.664
0.225
0.291
0.664
0.547
0.225
0.381
0.779
0.238
0.649
0.649
0.779
0.238
0.381
0.381
0.238
0.779
0.649
0.664
0.291
0.547
0.225
0.547
0.225
0.664
0.291
0.291
0.225
0.664
0.547
0.191
0.664
0.582
0.323
0.547
0.225
0.291
0.664
0.582
0.323
0.191
0.664
0.649
0.381
0.779
0.238
0.582
0.323
0.664
0.191
0.582
0.664
0.191
0.323
0.291
0.664
0.225
0.547
0.547
0.664
0.225
0.291
0.664
0.547
0.291
0.225
0.225
0.547
0.664
0.291
0.381
0.649
0.238
0.779
0.238
0.779
0.649
0.381
0.779
0.649
0.238
0.381
0.547
0.291
0.225
0.664
0.291
0.664
0.547
0.225
0.291
0.225
0.547
0.664
0.191
0.323
0.582
0.664
0.259
0.643
0.252
0.707
0.262
0.66
0.176
0.6
0.252
0.722
0.676
0.262
0.66
0.262
0.176
0.6
0.262
0.6
0.176
0.66
0.259
0.252
0.643
0.707
0.643
0.252
0.259
0.707
0.707
0.259
0.643
0.252
0.259
0.252
0.643
0.707
0.252
0.676
0.722
0.262
0.252
0.262
0.676
0.722
0.722
0.262
0.252
0.676
0.252
0.707
0.259
0.643
0.643
0.707
0.252
0.259
0.643
0.252
0.707
0.259
0.66
0.262
0.176
0.6
0.204
0.36
0.727
0.703
0.202
0.191
0.604
0.486
0.485
0.273
0.763
0.819
0.486
0.202
0.604
0.191
0.486
0.191
0.604
0.202
0.204
0.727
0.703
0.36
0.703
0.204
0.36
0.727
0.204
0.727
0.36
0.703
0.204
0.703
0.727
0.36
0.273
0.819
0.485
0.763
0.819
0.485
0.763
0.273
0.819
0.273
0.763
0.485
0.204
0.36
0.727
0.703
0.204
0.727
0.36
0.703
0.703
0.204
0.727
0.36
0.202
0.604
0.191
0.486
0.202
0.762
0.653
0.29
0.632
0.309
0.153
0.655
0.222
0.825
0.631
0.285
0.153
0.309
0.655
0.632
0.309
0.632
0.153
0.655
0.29
0.653
0.202
0.762
0.29
0.653
0.762
0.202
0.653
0.29
0.202
0.762
0.202
0.29
0.762
0.653
0.285
0.825
0.222
0.631
0.825
0.631
0.222
0.285
0.631
0.222
0.285
0.825
0.653
0.762
0.29
0.202
0.202
0.762
0.653
0.29
0.653
0.29
0.762
0.202
0.655
0.309
0.153
0.632
0.259
0.643
0.707
0.252
0.176
0.6
0.66
0.262
0.722
0.252
0.262
0.676
0.66
0.6
0.262
0.176
0.66
0.176
0.6
0.262
0.259
0.643
0.252
0.707
0.259
0.252
0.643
0.707
0.252
0.707
0.643
0.259
0.252
0.707
0.643
0.259
0.676
0.262
0.722
0.252
0.676
0.252
0.722
0.262
0.252
0.262
0.676
0.722
0.707
0.643
0.259
0.252
0.252
0.259
0.643
0.707
0.259
0.707
0.643
0.252
0.66
0.176
0.6
0.262
0.252
0.259
0.643
0.707
0.66
0.176
0.6
0.262
0.262
0.722
0.252
0.676
0.66
0.6
0.262
0.176
0.66
0.6
0.262
0.176
0.252
0.259
0.643
0.707
0.643
0.259
0.707
0.252
0.643
0.707
0.252
0.259
0.259
0.252
0.643
0.707
0.252
0.676
0.262
0.722
0.722
0.676
0.252
0.262
0.676
0.252
0.722
0.262
0.252
0.643
0.259
0.707
0.707
0.252
0.259
0.643
0.643
0.252
0.707
0.259
0.6
0.66
0.262
0.176
0.308
0.777
0.63
0.186
0.197
0.665
0.218
0.674
0.274
0.741
0.698
0.215
0.218
0.665
0.674
0.197
0.665
0.218
0.197
0.674
0.186
0.63
0.308
0.777
0.186
0.308
0.63
0.777
0.186
0.777
0.308
0.63
0.308
0.186
0.777
0.63
0.698
0.274
0.215
0.741
0.274
0.741
0.698
0.215
0.215
0.698
0.741
0.274
0.308
0.63
0.777
0.186
0.308
0.186
0.777
0.63
0.777
0.63
0.308
0.186
0.674
0.665
0.218
0.197
0.204
0.36
0.727
0.703
0.604
0.486
0.202
0.191
0.819
0.273
0.763
0.485
0.604
0.202
0.486
0.191
0.191
0.202
0.486
0.604
0.703
0.204
0.36
0.727
0.204
0.703
0.727
0.36
0.36
0.204
0.703
0.727
0.727
0.204
0.703
0.36
0.273
0.485
0.763
0.819
0.485
0.819
0.273
0.763
0.485
0.763
0.273
0.819
0.703
0.204
0.727
0.36
0.204
0.727
0.36
0.703
0.703
0.727
0.36
0.204
0.486
0.202
0.604
0.191
0.707
0.252
0.259
0.643
0.176
0.66
0.6
0.262
0.252
0.722
0.262
0.676
0.262
0.6
0.176
0.66
0.66
0.6
0.176
0.262
0.707
0.643
0.259
0.252
0.259
0.707
0.643
0.252
0.707
0.252
0.643
0.259
0.707
0.252
0.259
0.643
0.252
0.262
0.676
0.722
0.676
0.262
0.722
0.252
0.676
0.252
0.262
0.722
0.252
0.643
0.259
0.707
0.643
0.252
