current_training_input_set
0.655
0.142
0.681
0.423
0.316
0.601
0.228
0.686
0.327
0.716
0.243
0.314
0.611
0.531
0.232
0.171
0.709
0.512
0.279
0.531
0.611
0.232
0.314
0.531
0.611
0.232
0.314
0.716
0.243
0.327
0.686
0.327
0.716
0.243
0.686
0.243
0.327
0.716
0.686
0.716
0.686
0.243
0.327
0.279
0.512
0.171
0.709
0.709
0.279
0.512
0.171
0.171
0.709
0.279
0.512
0.686
0.243
0.327
0.716
0.327
0.243
0.686
0.716
0.327
0.686
0.716
0.243
0.531
0.232
0.314
0.611
0.295
0.258
0.685
0.664
0.293
0.346
0.423
0.583
0.281
0.572
0.766
0.172
0.423
0.293
0.346
0.583
0.423
0.583
0.346
0.293
0.685
0.258
0.295
0.664
0.685
0.258
0.295
0.664
0.258
0.685
0.295
0.664
0.664
0.295
0.685
0.258
0.281
0.172
0.766
0.572
0.281
0.172
0.572
0.766
0.172
0.572
0.766
0.281
0.664
0.295
0.258
0.685
0.258
0.664
0.685
0.295
0.664
0.258
0.685
0.295
0.346
0.423
0.293
0.583
0.596
0.301
0.513
0.334
0.524
0.448
0.265
0.248
0.238
0.298
0.854
0.572
0.524
0.448
0.248
0.265
0.524
0.265
0.448
0.248
0.513
0.596
0.334
0.301
0.301
0.334
0.596
0.513
0.596
0.334
0.301
0.513
0.513
0.596
0.301
0.334
0.854
0.572
0.238
0.298
0.572
0.854
0.298
0.238
0.854
0.238
0.572
0.298
0.596
0.513
0.301
0.334
0.513
0.596
0.301
0.334
0.513
0.334
0.596
0.301
0.248
0.265
0.524
0.448
0.271
0.237
0.723
0.689
0.319
0.23
0.478
0.581
0.589
0.273
0.869
0.402
0.319
0.478
0.581
0.23
0.478
0.319
0.581
0.23
0.689
0.237
0.271
0.723
0.271
0.689
0.237
0.723
0.723
0.271
0.689
0.237
0.689
0.723
0.237
0.271
0.273
0.589
0.402
0.869
0.869
0.273
0.589
0.402
0.589
0.402
0.869
0.273
0.271
0.723
0.237
0.689
0.237
0.689
0.723
0.271
0.271
0.723
0.237
0.689
0.478
0.23
0.319
0.581
0.655
0.681
0.142
0.377
0.316
0.601
0.228
0.423
0.571
0.074
0.712
0.177
0.423
0.228
0.601
0.316
0.228
0.423
0.601
0.316
0.142
0.655
0.377
0.681
0.681
0.377
0.655
0.142
0.655
0.142
0.377
0.681
0.681
0.655
0.377
0.142
0.571
0.177
0.712
0.074
0.074
0.571
0.712
0.177
0.712
0.571
0.074
0.177
0.377
0.681
0.142
0.655
0.681
0.655
0.142
0.377
0.681
0.655
0.142
0.377
0.601
0.423
0.316
0.228
0.681
0.377
0.655
0.142
0.228
0.316
0.601
0.423
0.177
0.571
0.712
0.074
0.601
0.423
0.228
0.316
0.423
0.316
0.228
0.601
0.655
0.142
0.681
0.377
0.655
0.377
0.681
0.142
0.655
0.142
0.681
0.377
0.377
0.142
0.655
0.681
0.177
0.712
0.074
0.571
0.712
0.074
0.571
0.177
0.571
0.074
0.712
0.177
0.142
0.655
0.681
0.377
0.377
0.681
0.142
0.655
0.655
0.681
0.142
0.377
0.601
0.423
0.228
0.316
0.596
0.301
0.334
0.513
0.248
0.448
0.524
0.265
0.854
0.572
0.298
0.238
0.448
0.248
0.524
0.265
0.265
0.448
0.248
0.524
0.334
0.596
0.513
0.301
0.596
0.301
0.334
0.513
0.301
0.596
0.334
0.513
0.513
0.301
0.334
0.596
0.854
0.572
0.298
0.238
0.298
0.572
0.854
0.238
0.238
0.572
0.298
0.854
0.513
0.334
0.301
0.596
0.596
0.334
0.301
0.513
0.596
0.301
0.334
0.513
0.448
0.265
0.524
0.248
0.142
0.377
0.681
0.655
0.316
0.228
0.423
0.601
0.177
0.074
0.712
0.571
0.423
0.601
0.228
0.316
0.601
0.423
0.228
0.316
0.142
0.655
0.377
0.681
0.655
0.681
0.142
0.377
0.655
0.142
0.377
0.681
0.681
0.377
0.142
0.655
0.712
0.571
0.074
0.177
0.177
0.074
0.712
0.571
0.712
0.074
0.571
0.177
0.377
0.681
0.142
0.655
0.681
0.142
0.377
0.655
0.142
0.681
0.377
0.655
0.423
0.316
0.601
0.228
0.686
0.716
0.327
0.243
0.531
0.314
0.232
0.611
0.512
0.279
0.171
0.709
0.611
0.232
0.314
0.531
0.531
0.314
0.232
0.611
0.327
0.243
0.686
0.716
0.716
0.686
0.243
0.327
0.686
0.716
0.243
0.327
0.716
0.686
0.327
0.243
0.512
0.279
0.709
0.171
0.709
0.171
0.279
0.512
0.279
0.709
0.171
0.512
0.686
0.243
0.327
0.716
0.716
0.327
0.243
0.686
0.686
0.327
0.716
0.243
0.314
0.531
0.611
0.232
0.243
0.716
0.327
0.686
0.611
0.232
0.314
0.531
0.709
0.279
0.512
0.171
0.531
0.611
0.232
0.314
0.232
0.314
0.531
0.611
0.243
