current_training_input_set
0.682
0.391
0.701
0.275
0.464
0.818
0.705
0.304
0.705
0.464
0.304
0.818
0.304
0.818
0.464
0.705
0.705
0.818
0.464
0.304
0.661
0.61
0.237
0.387
0.237
0.661
0.61
0.387
0.661
0.61
0.387
0.237
0.304
0.705
0.464
0.818
0.705
0.464
0.818
0.304
0.464
0.304
0.705
0.818
0.701
0.391
0.682
0.275
0.681
0.5
0.157
0.72
0.696
0.359
0.16
0.591
0.718
0.317
0.69
0.486
0.359
0.696
0.591
0.16
0.696
0.359
0.16
0.591
0.72
0.157
0.5
0.681
0.5
0.681
0.72
0.157
0.5
0.72
0.157
0.681
0.72
0.5
0.157
0.681
0.486
0.317
0.69
0.718
0.718
0.69
0.486
0.317
0.486
0.69
0.718
0.317
0.157
0.5
0.681
0.72
0.5
0.72
0.157
0.681
0.681
0.72
0.5
0.157
0.696
0.16
0.591
0.359
0.727
0.264
0.639
0.49
0.669
0.658
0.208
0.16
0.52
0.318
0.66
0.755
0.669
0.208
0.16
0.658
0.658
0.16
0.208
0.669
0.727
0.264
0.639
0.49
0.639
0.264
0.727
0.49
0.639
0.264
0.727
0.49
0.264
0.49
0.727
0.639
0.755
0.66
0.52
0.318
0.66
0.318
0.755
0.52
0.66
0.318
0.755
0.52
0.727
0.264
0.49
0.639
0.639
0.727
0.49
0.264
0.639
0.264
0.727
0.49
0.208
0.669
0.658
0.16
0.521
0.761
0.246
0.681
0.288
0.65
0.726
0.362
0.184
0.747
0.5
0.469
0.362
0.65
0.726
0.288
0.288
0.726
0.65
0.362
0.681
0.761
0.521
0.246
0.761
0.681
0.521
0.246
0.521
0.681
0.246
0.761
0.521
0.761
0.681
0.246
0.184
0.5
0.469
0.747
0.469
0.747
0.184
0.5
0.5
0.469
0.184
0.747
0.246
0.521
0.761
0.681
0.246
0.681
0.521
0.761
0.521
0.681
0.246
0.761
0.65
0.362
0.726
0.288
0.761
0.681
0.521
0.246
0.288
0.65
0.726
0.362
0.747
0.5
0.184
0.469
0.726
0.65
0.288
0.362
0.726
0.288
0.362
0.65
0.521
0.246
0.761
0.681
0.681
0.761
0.521
0.246
0.246
0.681
0.761
0.521
0.761
0.681
0.521
0.246
0.747
0.184
0.5
0.469
0.747
0.5
0.184
0.469
0.747
0.469
0.5
0.184
0.521
0.761
0.681
0.246
0.521
0.681
0.246
0.761
0.246
0.761
0.521
0.681
0.65
0.288
0.362
0.726
0.3
0.678
0.482
0.773
0.243
0.324
0.608
0.664
0.678
0.248
0.487
0.636
0.664
0.324
0.608
0.243
0.324
0.243
0.608
0.664
0.3
0.773
0.678
0.482
0.3
0.773
0.678
0.482
0.3
0.773
0.482
0.678
0.482
0.678
0.3
0.773
0.487
0.248
0.678
0.636
0.487
0.248
0.636
0.678
0.636
0.248
0.678
0.487
0.678
0.482
0.3
0.773
0.3
0.482
0.773
0.678
0.482
0.678
0.3
0.773
0.324
0.608
0.243
0.664
0.818
0.304
0.705
0.464
0.391
0.682
0.701
0.275
0.237
0.661
0.61
0.387
0.391
0.701
0.682
0.275
0.701
0.275
0.391
0.682
0.705
0.464
0.818
0.304
0.304
0.705
0.464
0.818
0.304
0.705
0.818
0.464
0.818
0.705
0.464
0.304
0.237
0.661
0.61
0.387
0.61
0.237
0.661
0.387
0.237
0.61
0.661
0.387
0.705
0.464
0.304
0.818
0.464
0.818
0.304
0.705
0.818
0.304
0.705
0.464
0.682
0.701
0.275
0.391
0.639
0.49
0.727
0.264
0.16
0.658
0.669
0.208
0.52
0.66
0.318
0.755
0.658
0.208
0.669
0.16
0.208
0.669
0.658
0.16
0.264
0.639
0.727
0.49
0.49
0.727
0.264
0.639
0.49
0.264
0.639
0.727
0.639
0.727
0.49
0.264
0.66
0.318
0.52
0.755
0.52
0.318
0.755
0.66
0.318
0.52
0.66
0.755
0.727
0.49
0.264
0.639
0.49
0.264
0.639
0.727
0.639
0.264
0.727
0.49
0.16
0.669
0.658
0.208
0.482
0.678
0.773
0.3
0.664
0.608
0.243
0.324
0.248
0.678
0.636
0.487
0.608
0.243
0.664
0.324
0.664
0.608
0.243
0.324
0.678
0.3
0.482
0.773
0.3
0.482
0.678
0.773
0.678
0.3
0.773
0.482
0.678
0.773
0.3
0.482
0.248
0.487
0.636
0.678
0.636
0.248
0.487
0.678
0.636
0.487
0.248
0.678
0.678
0.3
0.482
0.773
0.678
0.3
0.482
0.773
0.678
0.773
0.482
0.3
0.608
0.664
0.324
0.243
0.773
0.482
0.678
0.3
0.608
0.664
0.324
0.243
0.636
0.487
0.678
0.248
0.664
0.608
0.243
0.324
0.243
0.324
0.664
0.608
0.3
0.482
0.773
0.678
0.482
0.3
0.773
0.678
0.678
0.773
0.482
0.3
0.678
0.773
0.482
0.3
0.636
0.248
0.487
0.678
0.678
0.636
0.487
0.248
0.678
0.487
0.248
0.636
0.482
0.773
0.678
0.3
0.3
0.773
0.678
0.482
0.3
0.482
0.773
0.678
0.324
0.664
0.243
0.608
0.647
0.753
0.251
0.41
0.232
0.428
0.682
0.592
0.263
0.673
0.524
0.73
0.682
0.592
0.232
0.428
0.428
0.232
0.682
0.592
0.251
0.41
0.753
0.647
0.41
0.753
0.647
0.251
0.753
0.251
0.647
0.41
0.647
0.251
0.753
0.41
0.73
0.263
0.673
0.524
0.73
0.524
0.263
0.673
0.73
0.673
0.524
0.263
0.251
0.41
0.753
0.647
0.41
0.647
0.251
0.753
0.41
0.251
0.647
0.753
0.682
0.592
0.232
0.428
0.818
0.304
0.705
0.464
0.275
0.391
0.701
0.682
0.387
0.237
0.61
0.661
0.701
0.391
0.682
0.275
0.701
0.391
0.275
0.682
0.818
0.464
0.705
0.304
0.705
0.464
0.818
0.304
0.818
0.304
0.464
0.705
0.818
0.304
0.705
0.464
0.387
0.661
0.61
0.237
0.661
0.237
0.387
0.61
0.661
0.237
0.61
0.387
0.818
0.464
0.304
0.705
0.818
0.304
0.705
0.464
0.705
0.818
0.304
0.464
0.701
0.275
0.391
0.682
0.482
0.678
0.3
0.773
0.324
0.664
0.608
0.243
0.487
0.248
0.636
0.678
0.608
0.324
0.664
0.243
0.324
0.243
0.664
0.608
0.482
0.678
0.773
0.3
0.678
0.3
0.482
0.773
0.678
0.773
0.482
0.3
0.773
0.3
0.678
0.482
0.636
0.248
0.678
0.487
0.487
0.248
0.678
0.636
0.487
0.636
0.248
0.678
0.3
0.482
0.678
0.773
0.678
0.3
0.482
0.773
0.773
0.482
0.678
0.3
0.243
0.324
0.608
0.664
0.727
0.49
0.639
0.264
0.669
0.208
0.658
0.16
0.318
0.755
0.52
0.66
0.16
0.208
0.669
0.658
0.16
0.658
0.208
0.669
0.49
0.639
0.264
0.727
0.727
0.264
0.639
0.49
0.639
0.727
0.264
0.49
0.49
0.727
0.639
0.264
0.755
0.66
0.318
0.52
0.52
0.66
0.318
0.755
0.318
0.755
0.66
0.52
0.639
0.49
0.264
0.727
0.264
0.49
0.727
0.639
0.727
0.49
0.264
0.639
0.658
0.208
0.16
0.669
0.246
0.521
0.761
0.681
0.362
0.65
0.288
0.726
0.469
0.184
0.5
0.747
0.726
0.65
0.288
0.362
0.362
0.288
0.65
0.726
0.246
0.681
0.761
0.521
0.761
0.246
0.681
0.521
0.681
0.521
0.761
0.246
0.761
0.521
0.246
0.681
0.469
0.184
0.747
0.5
0.747
0.184
0.5
0.469
0.184
0.469
0.5
0.747
0.761
0.246
0.521
0.681
0.681
0.246
0.521
0.761
0.681
0.521
0.761
0.246
0.726
0.65
0.288
0.362
0.41
0.251
0.753
0.647
0.428
0.232
0.592
0.682
0.524
0.263
0.73
0.673
0.682
0.232
0.428
0.592
0.682
0.592
0.428
0.232
0.647
0.41
0.251
0.753
0.647
0.251
0.753
0.41
0.647
0.251
0.753
0.41
0.647
0.41
0.753
0.251
0.263
0.673
0.73
0.524
0.73
0.524
0.263
0.673
0.263
0.673
0.73
0.524
0.753
0.251
0.41
0.647
0.41
0.647
0.251
0.753
0.647
0.41
0.251
0.753
0.592
0.232
0.682
0.428
0.251
0.647
0.753
0.41
0.592
0.682
0.428
0.232
0.263
0.524
0.73
0.673
0.682
0.232
0.592
0.428
0.232
0.428
0.592
0.682
0.753
0.251
0.647
0.41
0.41
0.753
0.251
0.647
0.41
0.753
0.251
0.647
0.41
0.251
0.647
0.753
0.673
0.524
0.73
0.263
0.263
0.524
0.73
0.673
0.524
0.73
0.673
0.263
0.753
0.251
0.41
0.647
0.647
0.41
0.753
0.251
0.753
0.41
0.647
0.251
0.682
0.592
0.232
0.428
0.639
0.727
0.264
0.49
0.669
0.208
0.658
0.16
0.755
0.66
0.318
0.52
0.208
0.16
0.658
0.669
0.658
0.208
0.16
0.669
0.264
