current_training_input_set
0.915
0.378
0.736
0.169
0.169
0.736
0.378
0.915
0.915
0.378
0.736
0.169
0.207
1.007
0.734
0.511
0.279
0.836
1.04
0.266
0.384
0.732
0.917
0.253
0.84
0.078
0.707
0.107
0.253
0.732
0.917
0.384
0.732
0.917
0.384
0.253
0.836
0.266
1.04
0.279
0.836
0.266
0.279
1.04
0.266
0.836
0.279
1.04
1.04
0.279
0.266
0.836
0.078
0.107
0.707
0.84
0.078
0.707
0.84
0.107
0.107
0.707
0.84
0.078
0.279
0.266
1.04
0.836
0.279
1.04
0.836
0.266
1.04
0.836
0.279
0.266
0.917
0.732
0.253
0.384
0.94
0.332
0.196
0.843
0.738
0.268
0.879
0.479
0.362
0.757
0.157
0.795
0.479
0.268
0.738
0.879
0.879
0.738
0.479
0.268
0.196
0.332
0.94
0.843
0.332
0.843
0.94
0.196
0.843
0.196
0.332
0.94
0.843
0.332
0.196
0.94
0.795
0.362
0.757
0.157
0.757
0.157
0.795
0.362
0.362
0.757
0.795
0.157
0.196
0.94
0.332
0.843
0.94
0.196
0.843
0.332
0.843
0.196
0.332
0.94
0.738
0.268
0.879
0.479
0.843
0.94
0.196
0.332
0.268
0.738
0.879
0.479
0.362
0.795
0.757
0.157
0.479
0.879
0.268
0.738
0.268
0.879
0.738
0.479
0.94
0.843
0.332
0.196
0.843
0.94
0.332
0.196
0.94
0.332
0.843
0.196
0.332
0.94
0.843
0.196
0.157
0.362
0.757
0.795
0.157
0.795
0.757
0.362
0.757
0.795
0.362
0.157
0.843
0.196
0.94
0.332
0.332
0.196
0.94
0.843
0.196
0.332
0.843
0.94
0.479
0.738
0.268
0.879
0.183
0.384
0.937
0.784
0.261
0.423
0.771
0.882
0.065
0.639
0.176
0.833
0.771
0.261
0.423
0.882
0.261
0.882
0.423
0.771
0.384
0.937
0.183
0.784
0.784
0.183
0.384
0.937
0.183
0.784
0.384
0.937
0.784
0.183
0.384
0.937
0.065
0.833
0.639
0.176
0.065
0.833
0.639
0.176
0.065
0.176
0.639
0.833
0.384
0.937
0.784
0.183
0.183
0.937
0.384
0.784
0.937
0.784
0.183
0.384
0.771
0.423
0.261
0.882
0.422
0.963
0.82
0.226
0.204
0.912
0.834
0.432
0.678
0.116
0.12
0.816
0.204
0.432
0.834
0.912
0.834
0.204
0.432
0.912
0.963
0.226
0.422
0.82
0.422
0.82
0.963
0.226
0.422
0.226
0.82
0.963
0.82
0.963
0.422
0.226
0.678
0.816
0.116
0.12
0.116
0.816
0.678
0.12
0.678
0.116
0.12
0.816
0.422
0.82
0.226
0.963
0.422
0.226
0.82
0.963
0.963
0.422
0.226
0.82
0.432
0.834
0.204
0.912
0.378
0.915
0.736
0.169
1.007
0.511
0.207
0.734
0.864
0.906
0.197
0.33
1.007
0.511
0.207
0.734
0.511
0.734
1.007
0.207
0.378
0.915
0.736
0.169
0.378
0.915
0.736
0.169
0.169
0.736
0.915
0.378
0.378
0.169
0.736
0.915
0.864
0.33
0.197
0.906
0.197
0.33
0.864
0.906
0.33
0.906
0.197
0.864
0.915
0.736
0.378
0.169
0.169
0.915
0.736
0.378
0.736
0.915
0.169
0.378
0.511
0.734
0.207
1.007
0.384
0.183
0.937
0.784
0.882
0.261
0.771
0.423
0.639
0.065
0.833
0.176
0.771
0.261
0.423
0.882
0.882
0.261
0.423
0.771
0.384
0.937
0.784
0.183
0.784
0.384
0.183
0.937
0.784
0.384
0.183
0.937
0.784
0.384
0.937
0.183
0.065
0.639
0.833
0.176
0.639
0.833
0.065
0.176
0.065
0.639
0.176
0.833
0.784
0.183
0.937
0.384
0.183
0.784
0.384
0.937
0.384
0.937
0.784
0.183
0.771
0.261
0.423
0.882
0.898
0.685
0.241
0.381
0.268
0.438
0.815
0.888
0.156
0.315
0.874
0.736
0.268
0.815
0.888
0.438
0.438
0.888
0.268
0.815
0.241
0.381
0.685
0.898
0.381
0.898
0.241
0.685
0.898
0.685
0.381
0.241
0.241
0.898
0.685
0.381
0.156
0.874
0.315
0.736
0.736
0.874
0.156
0.315
0.874
0.315
0.156
0.736
0.241
0.898
0.381
0.685
0.898
0.241
0.685
0.381
0.898
0.241
0.381
0.685
0.438
0.815
0.888
0.268
0.963
0.82
0.422
0.226
0.912
0.204
0.834
0.432
0.678
0.816
0.116
0.12
0.912
0.204
0.432
0.834
0.432
0.912
0.834
0.204
0.422
0.226
0.963
0.82
0.963
0.82
0.226
0.422
0.422
0.963
0.82
0.226
0.422
0.82
0.963
0.226
0.678
0.12
0.116
0.816
0.116
0.12
0.678
0.816
0.116
0.678
0.12
0.816
0.422
0.226
0.82
0.963
0.963
0.82
0.226
0.422
0.226
0.82
0.422
0.963
0.834
0.912
0.432
0.204
0.685
0.381
0.241
0.898
0.815
0.438
0.268
0.888
0.156
0.315
0.736
0.874
0.815
0.888
0.268
0.438
0.268
0.815
0.888
0.438
0.685
0.898
0.241
0.381
0.898
0.685
0.381
0.241
0.241
0.898
0.381
0.685
0.241
0.685
0.381
0.898
0.315
0.736
0.156
0.874
0.315
0.874
0.156
0.736
0.736
0.156
0.874
0.315
0.381
0.898
0.685
0.241
0.898
0.381
0.685
0.241
0.381
0.898
0.685
0.241
0.888
0.438
0.815
0.268
0.94
0.196
0.332
0.843
0.268
0.479
0.738
0.879
0.157
0.795
0.362
0.757
0.738
0.268
0.479
0.879
0.268
0.479
0.738
0.879
0.196
0.332
0.94
0.843
0.843
0.196
0.332
0.94
0.332
0.94
0.843
0.196
0.196
0.332
0.94
0.843
0.795
0.362
0.157
0.757
0.757
0.362
0.795
0.157
0.157
0.362
0.757
0.795
0.332
0.843
0.196
0.94
0.332
0.94
0.196
0.843
0.843
0.94
0.332
0.196
0.738
0.268
0.479
0.879
0.226
0.963
0.422
0.82
0.432
0.204
0.912
0.834
0.678
0.116
0.816
0.12
0.204
0.912
0.432
0.834
0.834
0.204
0.912
0.432
0.226
0.82
0.963
0.422
0.422
0.963
0.226
0.82
0.82
0.226
0.422
0.963
0.963
0.226
0.422
0.82
0.678
0.816
0.12
0.116
0.678
0.12
0.116
0.816
0.12
0.816
0.116
0.678
0.82
0.226
0.422
0.963
0.82
0.963
0.422
0.226
0.82
0.963
0.422
0.226
0.834
0.912
0.432
0.204
1.04
0.279
0.266
0.836
0.384
0.732
0.253
0.917
0.707
0.84
0.107
0.078
0.384
0.732
0.253
0.917
0.917
0.253
0.384
0.732
1.04
0.279
0.266
0.836
1.04
0.266
0.836
0.279
0.266
0.279
0.836
1.04
1.04
0.279
0.266
0.836
0.84
0.107
0.078
0.707
0.107
0.84
0.078
0.707
0.078
0.107
0.707
0.84
0.836
0.266
1.04
0.279
0.279
0.266
1.04
0.836
0.836
1.04
0.266
0.279
0.732
0.917
0.253
0.384
0.422
0.82
0.963
0.226
0.204
0.834
0.432
0.912
0.116
0.678
0.816
0.12
0.834
0.432
0.912
0.204
0.912
0.432
0.204
0.834
0.226
0.422
0.963
0.82
0.963
0.82
0.422
0.226
0.963
0.226
0.82
0.422
0.963
0.226
0.422
0.82
0.816
0.678
0.12
0.116
0.816
0.678
0.116
0.12
0.678
0.12
0.116
0.816
0.226
0.82
0.963
0.422
0.82
0.963
0.422
0.226
0.422
0.226
0.963
0.82
0.912
0.204
0.834
0.432
0.784
0.183
0.384
0.937
0.423
0.261
0.882
0.771
0.176
0.065
0.639
0.833
0.882
0.771
0.423
0.261
0.882
0.261
0.423
0.771
0.784
0.384
0.937
0.183
0.784
0.384
0.183
0.937
0.183
0.384
0.937
0.784
0.937
0.183
0.784
0.384
0.833
0.639
0.176
0.065
0.176
0.833
0.065
0.639
0.639
0.065
0.833
0.176
0.784
0.384
0.937
0.183
0.183
0.784
0.937
0.384
0.937
0.183
0.784
0.384
0.261
0.882
0.423
0.771
0.836
0.279
1.04
0.266
0.732
0.253
0.917
0.384
0.84
0.707
0.078
0.107
0.732
0.253
0.384
0.917
0.253
0.917
0.384
0.732
0.266
1.04
0.836
0.279
0.279
1.04
0.266
0.836
0.279
0.836
1.04
0.266
0.266
0.279
1.04
0.836
0.078
0.107
0.84
0.707
0.84
0.078
0.707
0.107
0.107
0.84
0.078
0.707
0.836
0.266
0.279
1.04
0.266
0.279
1.04
0.836
1.04
0.836
0.279
0.266
0.917
0.384
0.732
0.253
0.963
0.82
0.226
0.422
0.432
0.204
0.834
0.912
0.116
0.12
0.816
0.678
0.834
0.912
0.432
0.204
0.834
0.912
0.432
0.204
0.422
0.963
0.82
0.226
0.422
0.82
0.963
0.226
0.226
0.963
0.82
0.422
0.963
