0.051,0.098,0.232,0.577,1.442,3.609,4.521,5,5.479,6.391,8.558,9.423,9.768,9.902,9.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.815,3.826,3.849,3.884,3.931,3.977,4.023,4.069,4.116,4.151,4.174,4.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.178,0.242,0.393,0.685,1.224,2.203,3.975,5.018,5.708,6.292,6.982,8.025,9.797,10.776,11.315,11.607,11.758,11.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0.156,0.239,0.395,0.67,1.147,1.972,2.486,2.844,3.156,3.514,4.028,4.853,5.33,5.605,5.761,5.844,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.365,0.618,1.301,2.887,6.478,8.317,9.683,11.522,15.113,16.699,17.382,17.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.274,0.342,0.496,0.774,1.245,2.028,2.568,3,3.432,3.972,4.755,5.226,5.504,5.658,5.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.056,0.092,0.187,0.402,0.873,1.904,4.152,5.219,5.785,6.215,6.781,7.848,10.096,11.127,11.598,11.813,11.908,11.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.256,2,2.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0.016,0.026,0.046,0.083,0.149,0.268,0.484,0.875,1.58,2.855,5.157,6.436,7.152,7.562,7.814,8,8.186,8.438,8.848,9.564,10.843,13.145,14.42,15.125,15.516,15.732,15.851,15.917,15.954,15.974,15.984,15.988
1.44,1.674,2.181,3.042,4.398,5.493,6.507,7.602,8.958,9.819,10.326,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.362,0.43,0.579,0.836,1.25,1.899,2.905,4.457,5.53,6.328,7,7.672,8.47,9.543,11.095,12.101,12.75,13.164,13.421,13.57,13.638,0,0,0,0,0,0,0,0,0,0,0,0
0.228,0.393,0.842,1.899,4.329,5.551,6.449,7.671,10.101,11.158,11.607,11.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.002,0.007,0.022,0.065,0.194,0.583,1.75,5.251,6.419,6.813,6.957,7.043,7.187,7.581,8.749,12.25,13.417,13.806,13.935,13.978,13.993,13.998,13.999,0,0,0,0,0,0,0,0,0
2.588,2.729,3.019,3.473,4.116,4.71,5.29,5.884,6.527,6.981,7.271,7.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.074,1.15,1.309,1.56,1.922,2.421,3.092,3.982,4.73,5.387,6,6.613,7.27,8.018,8.908,9.579,10.078,10.44,10.691,10.85,10.926,0,0,0,0,0,0,0,0,0,0,0,0
4.304,4.477,4.828,5.172,5.523,5.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.988,3.064,3.219,3.457,3.783,4.205,4.608,5,5.392,5.795,6.217,6.543,6.781,6.936,7.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.266,0.441,0.904,1.961,4.305,5.536,6.464,7.695,10.039,11.096,11.559,11.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.459,0.552,0.757,1.115,1.699,2.626,4.086,6.373,7.926,9.058,10,10.942,12.074,13.627,15.914,17.374,18.301,18.885,19.243,19.448,19.541,0,0,0,0,0,0,0,0,0,0,0,0
0.601,0.757,1.11,1.752,2.849,3.647,4.353,5.151,6.248,6.89,7.243,7.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.776,1.13,1.999,3.778,5,6.222,8.001,8.87,9.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48,0.558,0.727,1.014,1.466,1.831,2.169,2.534,2.986,3.273,3.442,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.132,0.157,0.212,0.306,0.457,0.695,1.062,1.63,2.503,3.095,3.517,3.848,4.152,4.483,4.905,5.497,6.37,6.938,7.305,7.543,7.694,7.788,7.843,7.868,0,0,0,0,0,0,0,0,0
0.299,0.326,0.383,0.474,0.607,0.795,1.055,1.409,1.89,2.272,2.588,2.867,3.133,3.412,3.728,4.11,4.591,4.945,5.205,5.393,5.526,5.617,5.674,5.701,0,0,0,0,0,0,0,0,0
0.052,0.094,0.211,0.5,1.195,2.857,3.593,4,4.407,5.143,6.805,7.5,7.789,7.906,7.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.023,1.469,2.554,3.446,4.531,4.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.267,0.398,0.723,1.403,2.771,5.496,6.994,8,9.006,10.504,13.229,14.597,15.277,15.602,15.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.881,1.164,1.82,3.061,4,4.939,6.18,6.836,7.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.644,2.987,3.716,4.928,6,7.072,8.284,9.013,9.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0.03,0.099,0.336,1.14,3.871,4.694,5,5.306,6.129,8.86,9.664,9.901,9.97,9.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.005,0.009,0.017,0.032,0.062,0.12,0.233,0.452,0.877,1.702,3.302,4.128,4.557,4.784,4.912,5,5.088,5.216,5.443,5.872,6.698,8.298,9.123,9.548,9.767,9.88,9.938,9.968,9.983,9.991,9.995,9.997
0.105,0.164,0.315,0.643,1.333,2.772,3.521,4,4.479,5.228,6.667,7.357,7.685,7.836,7.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.469,0.677,1.186,2.222,4.246,5.491,6.509,7.754,9.778,10.814,11.323,11.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.615,0.64,0.69,0.768,0.877,1.02,1.205,1.437,1.727,2.086,2.529,2.913,3.253,3.563,3.856,4.144,4.437,4.747,5.087,5.471,5.914,6.273,6.563,6.795,6.98,7.123,7.232,7.31,7.36,7.385,0,0,0
0.041,0.082,0.205,0.533,1.393,3.648,4.549,5,5.451,6.352,8.607,9.467,9.795,9.918,9.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.684,2.926,3.431,4.244,5.44,6.495,7.505,8.56,9.756,10.569,11.074,11.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.889,1.312,2.359,4.53,6,7.47,9.641,10.688,11.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.454,0.782,1.675,3.779,5,6.221,8.325,9.218,9.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.004,0.013,0.047,0.174,0.64,2.361,2.83,2.966,3.034,3.17,3.639,5.36,5.826,5.953,5.987,5.996,5.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.106,0.143,0.229,0.393,0.693,1.232,2.194,3.912,4.911,5.536,6,6.464,7.089,8.088,9.806,10.768,11.307,11.607,11.771,11.857,11.894,0,0,0,0,0,0,0,0,0,0,0,0
3.844,3.974,4.236,4.642,5.203,5.737,6.263,6.797,7.358,7.764,8.026,8.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.083,0.135,0.275,0.59,1.284,2.799,3.545,4,4.455,5.201,6.716,7.41,7.725,7.865,7.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.254,2.895,4.359,5.641,7.105,7.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.216,0.27,0.391,0.61,0.982,1.599,2.616,3.288,3.781,4.219,4.712,5.384,6.401,7.018,7.39,7.609,7.73,7.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.203,4.875,6.328,7.672,9.125,9.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.905,1.392,2.628,5.277,7,8.723,11.372,12.608,13.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.086,0.118,0.192,0.338,0.606,1.097,1.989,2.511,2.855,3.145,3.489,4.011,4.903,5.394,5.662,5.808,5.882,5.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.004,0.015,0.057,0.218,0.832,3.17,3.786,3.958,4.042,4.214,4.83,7.168,7.782,7.943,7.985,7.996,7.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.392,0.709,1.601,3.791,5,6.209,8.399,9.291,9.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,0.632,0.741,0.917,1.175,1.539,2.041,2.457,2.824,3.176,3.543,3.959,4.461,4.825,5.083,5.259,5.368,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,0.308,0.415,0.6,0.897,1.363,1.709,2,2.291,2.637,3.103,3.4,3.585,3.692,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028,0.039,0.066,0.12,0.22,0.408,0.758,1.409,2.619,3.281,3.658,3.899,4.101,4.342,4.719,5.381,6.591,7.242,7.592,7.78,7.88,7.934,7.961,7.972,0,0,0,0,0,0,0,0,0
0.259,0.412,0.811,1.689,3.57,4.602,5.398,6.43,8.311,9.189,9.588,9.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.006,0.061,0.574,5.427,5.946,6.054,6.573,11.426,11.939,11.994,11.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0.059,0.219,0.835,3.184,3.839,4.161,4.816,7.165,7.781,7.941,7.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.297,0.383,0.581,0.949,1.594,2.703,3.434,4,4.566,5.297,6.406,7.051,7.419,7.617,7.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.318,3.393,3.544,3.774,4,4.226,4.456,4.607,4.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.113,0.223,0.553,1.423,3.689,4.671,5.329,6.311,8.577,9.447,9.777,9.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076,0.115,0.212,0.418,0.837,1.684,3.392,4.278,4.794,5.206,5.722,6.608,8.316,9.163,9.582,9.788,9.885,9.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.917,2.09,2.45,3.032,3.886,4.639,5.361,6.114,6.968,7.55,7.91,8.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.906,1.103,1.541,2.314,3.592,4.562,5.438,6.408,7.686,8.459,8.897,9.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043,0.062,0.108,0.2,0.38,0.726,1.388,2.655,3.336,3.727,4,4.273,4.664,5.345,6.612,7.274,7.62,7.8,7.892,7.938,7.957,0,0,0,0,0,0,0,0,0,0,0,0
2.102,2.655,3.909,6.193,8,9.807,12.091,13.345,13.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,0.203,0.355,0.665,1.271,2.442,4.698,5.931,6.69,7.31,8.069,9.302,11.558,12.729,13.335,13.645,13.797,13.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73,0.912,1.323,2.064,3.321,5.409,6.848,8,9.152,10.591,12.679,13.936,14.677,15.088,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.667,1.941,2.533,3.54,5.128,6.408,7.592,8.872,10.46,11.467,12.059,12.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.862,5.847,8.015,9.985,12.153,13.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.074,7.099,7.15,7.227,7.33,7.459,7.615,7.769,7.923,8.077,8.231,8.385,8.541,8.67,8.773,8.85,8.901,8.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.407,0.484,0.651,0.941,1.407,2.138,3.27,4.077,4.71,5.29,5.923,6.73,7.862,8.593,9.059,9.349,9.516,9.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.321,0.461,0.801,1.491,2.83,3.659,4.341,5.17,6.509,7.199,7.539,7.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
