2.500	10.000	10.000	8.524
2.750	10.000	10.000	9.391
3.000	10.000	10.000	9.747
3.250	10.000	10.000	9.890
3.500	10.000	10.000	9.940

0.000	0.000	0.000	0.325
0.180	0.000	0.000	0.466
0.360	0.000	0.000	0.810
0.540	0.000	0.000	1.508
0.720	0.000	0.000	2.862
0.900	8.000	8.000	5.463
1.080	8.000	8.000	6.958
1.260	8.000	8.000	8.000
1.440	8.000	8.000	9.042
1.620	8.000	8.000	10.537
1.800	16.000	16.000	13.138
1.980	16.000	16.000	14.492
2.160	16.000	16.000	15.190
2.340	16.000	16.000	15.534
2.520	16.000	16.000	15.675

0.000	0.000	0.000	0.199
0.150	0.000	0.000	0.260
0.300	0.000	0.000	0.398
0.450	0.000	0.000	0.658
0.600	0.000	0.000	1.116
0.750	0.000	0.000	1.912
0.900	5.000	5.000	3.287
1.050	5.000	5.000	4.143
1.200	5.000	5.000	4.741
1.350	5.000	5.000	5.259
1.500	5.000	5.000	5.857
1.650	5.000	5.000	6.713
1.800	10.000	10.000	8.088
1.950	10.000	10.000	8.884
2.100	10.000	10.000	9.342
2.250	10.000	10.000	9.602
2.400	10.000	10.000	9.740
2.550	10.000	10.000	9.801

0.000	0.000	0.000	0.174
0.140	0.000	0.000	0.243
0.280	0.000	0.000	0.408
0.420	0.000	0.000	0.735
0.560	0.000	0.000	1.354
0.700	0.000	0.000	2.510
0.840	7.000	7.000	4.663
0.980	7.000	7.000	5.889
1.120	7.000	7.000	6.673
1.260	7.000	7.000	7.327
1.400	7.000	7.000	8.111
1.540	7.000	7.000	9.337
1.680	14.000	14.000	11.490
1.820	14.000	14.000	12.646
1.960	14.000	14.000	13.265
2.100	14.000	14.000	13.592
2.240	14.000	14.000	13.757
2.380	14.000	14.000	13.826

0.000	0.000	0.000	0.216
0.190	0.000	0.000	0.255
0.380	0.000	0.000	0.341
0.570	0.000	0.000	0.490
0.760	0.000	0.000	0.727
0.950	0.000	0.000	1.098
1.140	0.000	0.000	1.670
1.330	4.000	4.000	2.546
1.520	4.000	4.000	3.157
1.710	4.000	4.000	3.614
1.900	4.000	4.000	4.000
2.090	4.000	4.000	4.386
2.280	4.000	4.000	4.843
2.470	4.000	4.000	5.454
2.660	8.000	8.000	6.330
2.850	8.000	8.000	6.902
3.040	8.000	8.000	7.273
3.230	8.000	8.000	7.510
3.420	8.000	8.000	7.659
3.610	8.000	8.000	7.745
3.800	8.000	8.000	7.784

0.000	0.000	0.000	0.351
0.160	0.000	0.000	0.472
0.320	0.000	0.000	0.755
0.480	0.000	0.000	1.298
0.640	0.000	0.000	2.287
0.800	6.000	6.000	4.064
0.960	6.000	6.000	5.174
1.120	6.000	6.000	6.000
1.280	6.000	6.000	6.826
1.440	6.000	6.000	7.936
1.600	12.000	12.000	9.713
1.760	12.000	12.000	10.702
1.920	12.000	12.000	11.245
2.080	12.000	12.000	11.528
2.240	12.000	12.000	11.649

0.000	0.000	0.000	0.230
0.160	0.000	0.000	0.296
0.320	0.000	0.000	0.445
0.480	0.000	0.000	0.722
0.640	0.000	0.000	1.203
0.800	3.000	3.000	2.027
0.960	3.000	3.000	2.574
1.120	3.000	3.000	3.000
1.280	3.000	3.000	3.426
1.440	3.000	3.000	3.973
1.600	6.000	6.000	4.797
1.760	6.000	6.000	5.278
1.920	6.000	6.000	5.555
2.080	6.000	6.000	5.704
2.240	6.000	6.000	5.770

0.000	0.000	0.000	0.256
0.210	0.000	0.000	0.538
0.420	0.000	0.000	1.412
0.630	5.000	5.000	3.844
0.840	5.000	5.000	5.000
1.050	5.000	5.000	6.156
1.260	10.000	10.000	8.588
1.470	10.000	10.000	9.462
1.680	10.000	10.000	9.744

0.000	0.000	0.000	0.199
0.130	0.000	0.000	0.236
0.260	0.000	0.000	0.317
0.390	0.000	0.000	0.459
0.520	0.000	0.000	0.686
0.650	0.000	0.000	1.042
0.780	0.000	0.000	1.593
0.910	0.000	0.000	2.444
1.040	6.000	6.000	3.754
1.170	6.000	6.000	4.642
1.300	6.000	6.000	5.276
1.430	6.000	6.000	5.773
1.560	6.000	6.000	6.227
1.690	6.000	6.000	6.724
1.820	6.000	6.000	7.358
1.950	6.000	6.000	8.246
2.080	12.000	12.000	9.556
2.210	12.000	12.000	10.407
2.340	12.000	12.000	10.958
2.470	12.000	12.000	11.314
2.600	12.000	12.000	11.541
2.730	12.000	12.000	11.683
2.860	12.000	12.000	11.764
2.990	12.000	12.000	11.801

0.000	0.000	0.000	0.675
0.100	0.000	0.000	0.750
0.200	0.000	0.000	0.908
0.300	0.000	0.000	1.168
0.400	0.000	0.000	1.557
0.500	3.000	3.000	2.118
0.600	3.000	3.000	2.582
0.700	3.000	3.000	3.000
0.800	3.000	3.000	3.418
0.900	3.000	3.000	3.882
1.000	6.000	6.000	4.443
1.100	6.000	6.000	4.832
1.200	6.000	6.000	5.092
1.300	6.000	6.000	5.250
1.400	6.000	6.000	5.325

0.000	0.000	0.000	0.013
0.220	0.000	0.000	0.020
0.440	0.000	0.000	0.037
0.660	0.000	0.000	0.075
0.880	0.000	0.000	0.153
1.100	0.000	0.000	0.313
1.320	0.000	0.000	0.642
1.540	0.000	0.000	1.316
1.760	4.000	4.000	2.697
1.980	4.000	4.000	3.378
2.200	4.000	4.000	3.724
2.420	4.000	4.000	3.922
2.640	4.000	4.000	4.078
2.860	4.000	4.000	4.276
3.080	4.000	4.000	4.622
3.300	4.000	4.000	5.303
3.520	8.000	8.000	6.684
3.740	8.000	8.000	7.358
3.960	8.000	8.000	7.687
4.180	8.000	8.000	7.847
4.400	8.000	8.000	7.925
4.620	8.000	8.000	7.963
4.840	8.000	8.000	7.980
5.060	8.000	8.000	7.987

0.000	0.000	0.000	0.205
0.120	0.000	0.000	0.279
0.240	0.000	0.000	0.454
0.360	0.000	0.000	0.791
0.480	2.000	2.000	1.414
0.600	2.000	2.000	1.826
0.720	2.000	2.000	2.174
0.840	2.000	2.000	2.586
0.960	4.000	4.000	3.209
1.080	4.000	4.000	3.546
1.200	4.000	4.000	3.721
1.320	4.000	4.000	3.795

0.000	0.000	0.000	5.147
0.180	7.000	7.000	7.000
0.360	14.000	14.000	8.853

0.000	0.000	0.000	2.243
0.150	0.000	0.000	3.505
0.300	8.000	8.000	6.738
0.450	8.000	8.000	9.262
0.600	16.000	16.000	12.495
0.750	16.000	16.000	13.757

0.000	0.000	0.000	0.172
0.150	0.000	0.000	0.250
0.300	0.000	0.000	0.442
0.450	0.000	0.000	0.836
0.600	0.000	0.000	1.611
0.750	0.000	0.000	3.120
0.900	9.000	9.000	6.051
1.050	9.000	9.000	7.639
1.200	9.000	9.000	8.606
1.350	9.000	9.000	9.394
1.500	9.000	9.000	10.361
1.650	9.000	9.000	11.949
1.800	18.000	18.000	14.880
1.950	18.000	18.000	16.389
2.100	18.000	18.000	17.164
2.250	18.000	18.000	17.558
2.400	18.000	18.000	17.750
2.550	18.000	18.000	17.828

0.000	0.000	0.000	0.830
0.100	0.000	0.000	0.905
0.200	0.000	0.000	1.061
0.300	0.000	0.000	1.313
0.400	0.000	0.000	1.683
0.500	0.000	0.000	2.204
0.600	0.000	0.000	2.924
0.700	6.000	6.000	3.907
0.800	6.000	6.000	4.701
0.900	6.000	6.000	5.378
1.000	6.000	6.000	6.000
1.100	6.000	6.000	6.622
1.200	6.000	6.000	7.299
1.300	6.000	6.000	8.093
1.400	12.000	12.000	9.076
1.500	12.000	12.000	9.796
1.600	12.000	12.000	10.317
1.700	12.000	12.000	10.687
1.800	12.000	12.000	10.939
1.900	12.000	12.000	11.095
2.000	12.000	12.000	11.170

0.000	0.000	0.000	0.315
0.190	0.000	0.000	0.468
0.380	1.000	1.000	0.847
0.570	1.000	1.000	1.153
0.760	2.000	2.000	1.532
0.950	2.000	2.000	1.685

0.000	0.000	0.000	0.060
0.270	0.000	0.000	0.119
0.540	0.000	0.000	0.294
0.810	0.000	0.000	0.758
1.080	0.000	0.000	1.964
1.350	7.000	7.000	5.096
1.620	7.000	7.000	6.361
1.890	7.000	7.000	7.000
2.160	7.000	7.000	7.639
2.430	7.000	7.000	8.904
2.700	14.000	14.000	12.036
2.970	14.000	14.000	13.242
3.240	14.000	14.000	13.706
3.510	14.000	14.000	13.881
3.780	14.000	14.000	13.940

0.000	0.000	0.000	0.388
0.170	0.000	0.000	0.513
0.340	0.000	0.000	0.802
0.510	0.000	0.000	1.349
0.680	0.000	0.000	2.330
0.850	6.000	6.000	4.058
1.020	6.000	6.000	5.164
1.190	6.000	6.000	6.000
1.360	6.000	6.000	6.836
1.530	6.000	6.000	7.942
1.700	12.000	12.000	9.670
1.870	12.000	12.000	10.651
2.040	12.000	12.000	11.198
2.210	12.000	12.000	11.487
2.380	12.000	12.000	11.612

0.000	0.000	0.000	4.940
0.010	0.000	0.000	4.947
0.020	0.000	0.000	4.960
0.030	5.000	5.000	4.980
0.040	5.000	5.000	5.000
0.050	5.000	5.000	5.020
0.060	10.000	10.000	5.040
0.070	10.000	10.000	5.053
0.080	10.000	10.000	5.060

0.000	0.000	0.000	0.078
0.180	0.000	0.000	0.142
0.360	0.000	0.000	0.320
0.540	1.000	1.000	0.758
0.720	1.000	1.000	1.000
0.900	1.000	1.000	1.242
1.080	2.000	2.000	1.680
1.260	2.000	2.000	1.858
1.440	2.000	2.000	1.922

0.000	0.000	0.000	1.630
0.130	2.000	2.000	2.000
0.260	4.000	4.000	2.370

0.000	0.000	0.000	1.480
0.180	0.000	0.000	2.451
0.360	6.000	6.000	5.029
0.540	6.000	6.000	6.971
0.720	12.000	12.000	9.549
0.900	12.000	12.000	10.520

0.000	0.000	0.000	1.452
0.100	0.000	0.000	1.555
0.200	0.000	0.000	1.769
0.300	0.000	0.000	2.109
0.400	0.000	0.000	2.598
0.500	0.000	0.000	3.272
0.600	6.000	6.000	4.179
0.700	6.000	6.000	4.957
0.800	6.000	6.000	5.660
0.900	6.000	6.000	6.340
1.000	6.000	6.000	7.043
1.100	6.000	6.000	7.821
1.200	12.000	12.000	8.728
1.300	12.000	12.000	9.402
1.400	12.000	12.000	9.891
1.500	12.000	12.000	10.231
1.600	12.000	12.000	10.445
1.700	12.000	12.000	10.548

0.000	0.000	0.000	0.097
0.200	0.000	0.000	0.132
0.400	0.000	0.000	0.215
0.600	0.000	0.000	0.374
0.800	0.000	0.000	0.669
1.000	0.000	0.000	1.204
1.200	0.000	0.000	2.173
1.400	6.000	6.000	3.924
1.600	6.000	6.000	4.928
1.800	6.000	6.000	5.546
2.000	6.000	6.000	6.000
2.200	6.000	6.000	6.454
2.400	6.000	6.000	7.072
2.600	6.000	6.000	8.076
2.800	12.000	12.000	9.827
3.000	12.000	12.000	10.796
3.200	12.000	12.000	11.331
3.400	12.000	12.000	11.626
3.600	12.000	12.000	11.785
3.800	12.000	12.000	11.868
4.000	12.000	12.000	11.903

0.000	0.000	0.000	0.130
0.170	0.000	0.000	0.190
0.340	0.000	0.000	0.338
0.510	0.000	0.000	0.642
0.680	0.000	0.000	1.243
0.850	0.000	0.000	2.418
1.020	7.000	7.000	4.712
1.190	7.000	7.000	5.947
1.360	7.000	7.000	6.696
1.530	7.000	7.000	7.304
1.700	7.000	7.000	8.053
1.870	7.000	7.000	9.288
2.040	14.000	14.000	11.582
2.210	14.000	14.000	12.757
2.380	14.000	14.000	13.358
2.550	14.000	14.000	13.662
2.720	14.000	14.000	13.810
2.890	14.000	14.000	13.870

0.000	0.000	0.000	0.149
0.240	0.000	0.000	0.409
0.480	0.000	0.000	1.383
0.720	6.000	6.000	4.766
0.960	6.000	6.000	6.000
1.200	6.000	6.000	7.234
1.440	12.000	12.000	10.617
1.680	12.000	12.000	11.591
1.920	12.000	12.000	11.851

0.000	0.000	0.000	0.095
0.210	0.000	0.000	0.152
0.420	0.000	0.000	0.298
0.630	0.000	0.000	0.621
0.840	0.000	0.000	1.313
1.050	4.000	4.000	2.783
1.260	4.000	4.000	3.530
1.470	4.000	4.000	4.000
1.680	4.000	4.000	4.470
1.890	4.000	4.000	5.217
2.100	8.000	8.000	6.687
2.310	8.000	8.000	7.379
2.520	8.000	8.000	7.702
2.730	8.000	8.000	7.848
2.940	8.000	8.000	7.905

0.000	0.000	0.000	0.136
0.240	0.000	0.000	0.332
0.480	0.000	0.000	1.006
0.720	4.000	4.000	3.130
0.960	4.000	4.000	4.000
1.200	4.000	4.000	4.870
1.440	8.000	8.000	6.994
1.680	8.000	8.000	7.668
1.920	8.000	8.000	7.864

0.000	0.000	0.000	0.001
0.240	0.000	0.000	0.002
0.480	0.000	0.000	0.005
0.720	0.000	0.000	0.015
0.960	0.000	0.000	0.048
1.200	0.000	0.000	0.150
1.440	0.000	0.000	0.467
1.680	0.000	0.000	1.457
1.920	6.000	6.000	4.544
2.160	6.000	6.000	5.535
2.400	6.000	6.000	5.855
2.640	6.000	6.000	5.967
2.880	6.000	6.000	6.033
3.120	6.000	6.000	6.145
3.360	6.000	6.000	6.465
3.600	6.000	6.000	7.456
3.840	12.000	12.000	10.543
4.080	12.000	12.000	11.533
4.320	12.000	12.000	11.850
4.560	12.000	12.000	11.952
4.800	12.000	12.000	11.985
5.040	12.000	12.000	11.995
5.280	12.000	12.000	11.998
5.520	12.000	12.000	11.999

0.000	0.000	0.000	1.116
0.200	0.000	0.000	1.612
0.400	0.000	0.000	2.824
0.600	7.000	7.000	5.292
0.800	7.000	7.000	7.000
1.000	7.000	7.000	8.708
1.200	14.000	14.000	11.176
1.400	14.000	14.000	12.388
1.600	14.000	14.000	12.884

0.000	0.000	0.000	0.933
0.080	0.000	0.000	1.082
0.160	0.000	0.000	1.405
0.240	0.000	0.000	1.952
0.320	0.000	0.000	2.812
0.400	6.000	6.000	4.121
0.480	6.000	6.000	5.130
0.560	6.000	6.000	6.000
0.640	6.000	6.000	6.870
0.720	6.000	6.000	7.879
0.800	12.000	12.000	9.188
0.880	12.000	12.000	10.048
0.960	12.000	12.000	10.595
1.040	12.000	12.000	10.918
1.120	12.000	12.000	11.067

0.000	0.000	0.000	0.373
0.170	0.000	0.000	0.518
0.340	0.000	0.000	0.864
0.510	0.000	0.000	1.545
0.680	4.000	4.000	2.827
0.850	4.000	4.000	3.654
1.020	4.000	4.000	4.346
1.190	4.000	4.000	5.173
1.360	8.000	8.000	6.455
1.530	8.000	8.000	7.136
1.700	8.000	8.000	7.482
1.870	8.000	8.000	7.627

0.000	0.000	0.000	1.099
0.150	0.000	0.000	1.373
0.300	0.000	0.000	1.991
0.450	4.000	4.000	3.107
0.600	4.000	4.000	4.000
0.750	4.000	4.000	4.893
0.900	8.000	8.000	6.009
1.050	8.000	8.000	6.627
1.200	8.000	8.000	6.901

0.000	0.000	0.000	4.141
0.090	0.000	0.000	4.311
0.180	0.000	0.000	4.658
0.270	0.000	0.000	5.195
0.360	7.000	7.000	5.946
0.450	7.000	7.000	6.653
0.540	7.000	7.000	7.347
0.630	7.000	7.000	8.054
0.720	14.000	14.000	8.805
0.810	14.000	14.000	9.342
0.900	14.000	14.000	9.689
0.990	14.000	14.000	9.859

0.000	0.000	0.000	1.716
0.280	0.000	0.000	3.212
0.560	9.000	9.000	7.505
0.840	9.000	9.000	10.495
1.120	18.000	18.000	14.788
1.400	18.000	18.000	16.284

0.000	0.000	0.000	0.603
0.120	0.000	0.000	0.700
0.240	0.000	0.000	0.909
0.360	0.000	0.000	1.262
0.480	0.000	0.000	1.818
0.600	0.000	0.000	2.665
0.720	6.000	6.000	3.938
0.840	6.000	6.000	4.882
0.960	6.000	6.000	5.646
1.080	6.000	6.000	6.354
1.200	6.000	6.000	7.118
1.320	6.000	6.000	8.062
1.440	12.000	12.000	9.335
1.560	12.000	12.000	10.182
1.680	12.000	12.000	10.738
1.800	12.000	12.000	11.091
1.920	12.000	12.000	11.300
2.040	12.000	12.000	11.397

0.000	0.000	0.000	4.843
0.040	5.000	5.000	5.000
0.080	10.000	10.000	5.157

0.000	0.000	0.000	0.008
0.250	0.000	0.000	0.023
0.500	0.000	0.000	0.083
0.750	0.000	0.000	0.300
1.000	0.000	0.000	1.085
1.250	5.000	5.000	3.923
1.500	5.000	5.000	4.723
1.750	5.000	5.000	5.000
2.000	5.000	5.000	5.277
2.250	5.000	5.000	6.077
2.500	10.000	10.000	8.915
2.750	10.000	10.000	9.700
3.000	10.000	10.000	9.917
3.250	10.000	10.000	9.977
3.500	10.000	10.000	9.992

0.000	0.000	0.000	1.266
0.060	0.000	0.000	1.404
0.120	0.000	0.000	1.695
0.180	0.000	0.000	2.170
0.240	0.000	0.000	2.882
0.300	0.000	0.000	3.908
0.360	8.000	8.000	5.359
0.420	8.000	8.000	6.522
0.480	8.000	8.000	7.525
0.540	8.000	8.000	8.475
0.600	8.000	8.000	9.478
0.660	8.000	8.000	10.641
0.720	16.000	16.000	12.092
0.780	16.000	16.000	13.118
0.840	16.000	16.000	13.830
0.900	16.000	16.000	14.305
0.960	16.000	16.000	14.596
1.020	16.000	16.000	14.734

0.000	0.000	0.000	0.273
0.120	0.000	0.000	0.372
0.240	0.000	0.000	0.604
0.360	0.000	0.000	1.054
0.480	0.000	0.000	1.883
0.600	5.000	5.000	3.390
0.720	5.000	5.000	4.318
0.840	5.000	5.000	5.000
0.960	5.000	5.000	5.682
1.080	5.000	5.000	6.610
1.200	10.000	10.000	8.117
1.320	10.000	10.000	8.946
1.440	10.000	10.000	9.396
1.560	10.000	10.000	9.628
1.680	10.000	10.000	9.727

0.000	0.000	0.000	0.469
0.200	0.000	0.000	0.677
0.400	0.000	0.000	1.186
0.600	0.000	0.000	2.222
0.800	6.000	6.000	4.246
1.000	6.000	6.000	5.491
1.200	6.000	6.000	6.509
1.400	6.000	6.000	7.754
1.600	12.000	12.000	9.778
1.800	12.000	12.000	10.814
2.000	12.000	12.000	11.323
2.200	12.000	12.000	11.531

0.000	0.000	0.000	0.614
0.160	0.000	0.000	0.789
0.320	0.000	0.000	1.188
0.480	0.000	0.000	1.924
0.640	0.000	0.000	3.209
0.800	8.000	8.000	5.405
0.960	8.000	8.000	6.864
1.120	8.000	8.000	8.000
1.280	8.000	8.000	9.136
1.440	8.000	8.000	10.595
1.600	16.000	16.000	12.791
1.760	16.000	16.000	14.076
1.920	16.000	16.000	14.812
2.080	16.000	16.000	15.211
2.240	16.000	16.000	15.386

0.000	0.000	0.000	7.007
0.160	9.000	9.000	9.000
0.320	18.000	18.000	10.993

0.000	0.000	0.000	0.273
0.180	0.000	0.000	0.372
0.360	0.000	0.000	0.604
0.540	0.000	0.000	1.054
0.720	0.000	0.000	1.883
0.900	5.000	5.000	3.390
1.080	5.000	5.000	4.318
1.260	5.000	5.000	5.000
1.440	5.000	5.000	5.682
1.620	5.000	5.000	6.610
1.800	10.000	10.000	8.117
1.980	10.000	10.000	8.946
2.160	10.000	10.000	9.396
2.340	10.000	10.000	9.628
2.520	10.000	10.000	9.727

0.000	0.000	0.000	3.465
0.120	0.000	0.000	4.019
0.240	0.000	0.000	5.216
0.360	9.000	9.000	7.248
0.480	9.000	9.000	9.000
0.600	9.000	9.000	10.752
0.720	18.000	18.000	12.784
0.840	18.000	18.000	13.981
0.960	18.000	18.000	14.535

0.000	0.000	0.000	0.259
0.170	0.000	0.000	0.342
0.340	0.000	0.000	0.535
0.510	0.000	0.000	0.900
0.680	0.000	0.000	1.553
0.850	4.000	4.000	2.706
1.020	4.000	4.000	3.442
1.190	4.000	4.000	4.000
1.360	4.000	4.000	4.558
1.530	4.000	4.000	5.294
1.700	8.000	8.000	6.447
1.870	8.000	8.000	7.100
2.040	8.000	8.000	7.465
2.210	8.000	8.000	7.658
2.380	8.000	8.000	7.741

0.000	0.000	0.000	1.021
0.180	0.000	0.000	1.848
0.360	5.000	5.000	4.173
0.540	5.000	5.000	5.827
0.720	10.000	10.000	8.152
0.900	10.000	10.000	8.979

0.000	0.000	0.000	1.318
0.100	0.000	0.000	1.464
0.200	0.000	0.000	1.773
0.300	0.000	0.000	2.279
0.400	4.000	4.000	3.038
0.500	4.000	4.000	3.691
0.600	4.000	4.000	4.309
0.700	4.000	4.000	4.962
0.800	8.000	8.000	5.721
0.900	8.000	8.000	6.227
1.000	8.000	8.000	6.536
1.100	8.000	8.000	6.682

0.000	0.000	0.000	0.775
0.120	0.000	0.000	0.876
0.240	0.000	0.000	1.090
0.360	0.000	0.000	1.445
0.480	0.000	0.000	1.988
0.600	4.000	4.000	2.788
0.720	4.000	4.000	3.431
0.840	4.000	4.000	4.000
0.960	4.000	4.000	4.569
1.080	4.000	4.000	5.212
1.200	8.000	8.000	6.012
1.320	8.000	8.000	6.555
1.440	8.000	8.000	6.910
1.560	8.000	8.000	7.124
1.680	8.000	8.000	7.225

0.000	0.000	0.000	1.020
0.220	0.000	0.000	2.020
0.440	6.000	6.000	5.000
0.660	6.000	6.000	7.000
0.880	12.000	12.000	9.980
1.100	12.000	12.000	10.980

0.000	0.000	0.000	0.269
0.160	0.000	0.000	0.379
0.320	0.000	0.000	0.644
0.480	0.000	0.000	1.173
0.640	0.000	0.000	2.183
0.800	6.000	6.000	4.086
0.960	6.000	6.000	5.206
1.120	6.000	6.000	6.000
1.280	6.000	6.000	6.794
1.440	6.000	6.000	7.914
1.600	12.000	12.000	9.817
1.760	12.000	12.000	10.827
1.920	12.000	12.000	11.356
2.080	12.000	12.000	11.621
2.240	12.000	12.000	11.731

0.000	0.000	0.000	0.423
0.100	0.000	0.000	0.551
0.200	0.000	0.000	0.845
0.300	0.000	0.000	1.395
0.400	0.000	0.000	2.367
0.500	6.000	6.000	4.055
0.600	6.000	6.000	5.155
0.700	6.000	6.000	6.000
0.800	6.000	6.000	6.845
0.900	6.000	6.000	7.945
1.000	12.000	12.000	9.633
1.100	12.000	12.000	10.605
1.200	12.000	12.000	11.155
1.300	12.000	12.000	11.449
1.400	12.000	12.000	11.577

0.000	0.000	0.000	0.378
0.150	0.000	0.000	0.472
0.300	0.000	0.000	0.685
0.450	0.000	0.000	1.068
0.600	0.000	0.000	1.719
0.750	0.000	0.000	2.799
0.900	7.000	7.000	4.579
1.050	7.000	7.000	5.753
1.200	7.000	7.000	6.616
1.350	7.000	7.000	7.384
